,DateTime,"Wind Speed, m/s","Gust Speed, m/s",Wind Direction
65536,2010-10-28 01:15:00,0.0,0.0,349.6
65537,2010-10-28 01:20:00,0.0,0.0,353.8
65538,2010-10-28 01:25:00,0.0,0.0,353.8
65539,2010-10-28 01:30:00,0.0,0.0,355.2
65540,2010-10-28 01:35:00,0.0,0.0,355.2
65541,2010-10-28 01:40:00,0.0,0.0,353.8
65542,2010-10-28 01:45:00,0.0,0.0,355.2
65543,2010-10-28 01:50:00,0.0,0.0,353.8
65544,2010-10-28 01:55:00,0.0,0.0,348.2
65545,2010-10-28 02:00:00,0.0,0.0,355.2
65546,2010-10-28 02:05:00,0.0,0.0,5.6
65547,2010-10-28 02:10:00,0.0,0.0,16.8
65548,2010-10-28 02:15:00,0.0,0.0,16.8
65549,2010-10-28 02:20:00,0.0,0.0,33.7
65550,2010-10-28 02:25:00,0.0,0.74,32.3
65551,2010-10-28 02:30:00,0.0,0.0,35.1
65552,2010-10-28 02:35:00,0.0,0.0,26.7
65553,2010-10-28 02:40:00,0.0,0.0,22.5
65554,2010-10-28 02:45:00,0.0,0.0,5.6
65555,2010-10-28 02:50:00,0.0,0.0,355.2
65556,2010-10-28 02:55:00,0.0,0.19,355.2
65557,2010-10-28 03:00:00,0.0,0.0,355.2
65558,2010-10-28 03:05:00,0.0,0.0,0.0
65559,2010-10-28 03:10:00,0.0,0.0,344.0
65560,2010-10-28 03:15:00,0.0,0.0,342.6
65561,2010-10-28 03:20:00,0.0,0.0,342.6
65562,2010-10-28 03:25:00,0.0,0.0,342.6
65563,2010-10-28 03:30:00,0.0,0.0,342.6
65564,2010-10-28 03:35:00,0.0,0.0,342.6
65565,2010-10-28 03:40:00,0.0,0.0,342.6
65566,2010-10-28 03:45:00,0.0,0.0,336.9
65567,2010-10-28 03:50:00,0.0,0.0,332.7
65568,2010-10-28 03:55:00,0.0,0.0,334.1
65569,2010-10-28 04:00:00,0.0,0.0,332.7
65570,2010-10-28 04:05:00,0.0,0.0,339.7
65571,2010-10-28 04:10:00,0.0,0.0,14.0
65572,2010-10-28 04:15:00,0.0,0.0,4.2
65573,2010-10-28 04:20:00,0.0,0.0,1.4
65574,2010-10-28 04:25:00,0.0,0.0,2.8
65575,2010-10-28 04:30:00,0.0,0.0,26.7
65576,2010-10-28 04:35:00,0.0,0.0,33.7
65577,2010-10-28 04:40:00,0.0,0.0,68.8
65578,2010-10-28 04:45:00,0.0,0.0,53.3
65579,2010-10-28 04:50:00,0.0,0.0,54.8
65580,2010-10-28 04:55:00,0.0,0.0,59.0
65581,2010-10-28 05:00:00,0.0,0.0,18.3
65582,2010-10-28 05:05:00,0.0,0.0,4.2
65583,2010-10-28 05:10:00,0.0,0.0,14.0
65584,2010-10-28 05:15:00,0.0,0.0,1.4
65585,2010-10-28 05:20:00,0.0,0.0,342.6
65586,2010-10-28 05:25:00,0.0,0.0,355.2
65587,2010-10-28 05:30:00,0.0,0.0,355.2
65588,2010-10-28 05:35:00,0.0,0.0,0.0
65589,2010-10-28 05:40:00,0.0,0.0,54.8
65590,2010-10-28 05:45:00,0.0,0.0,60.4
65591,2010-10-28 05:50:00,0.0,0.0,75.8
65592,2010-10-28 05:55:00,0.0,0.0,80.0
65593,2010-10-28 06:00:00,0.0,0.0,87.0
65594,2010-10-28 06:05:00,0.0,0.0,91.3
65595,2010-10-28 06:10:00,0.0,0.0,92.7
65596,2010-10-28 06:15:00,0.0,0.0,109.5
65597,2010-10-28 06:20:00,0.0,0.0,82.8
65598,2010-10-28 06:25:00,0.0,0.0,91.3
65599,2010-10-28 06:30:00,0.0,0.0,82.8
65600,2010-10-28 06:35:00,0.0,0.0,92.7
65601,2010-10-28 06:40:00,0.0,0.0,101.1
65602,2010-10-28 06:45:00,0.0,0.0,94.1
65603,2010-10-28 06:50:00,0.0,0.0,102.5
65604,2010-10-28 06:55:00,0.0,0.0,103.9
65605,2010-10-28 07:00:00,0.0,0.93,96.9
65606,2010-10-28 07:05:00,0.0,0.0,95.5
65607,2010-10-28 07:10:00,0.0,0.0,116.5
65608,2010-10-28 07:15:00,0.0,0.0,112.3
65609,2010-10-28 07:20:00,0.19,1.48,143.2
65610,2010-10-28 07:25:00,0.0,0.37,133.4
65611,2010-10-28 07:30:00,0.0,1.11,133.4
65612,2010-10-28 07:35:00,0.0,0.0,133.4
65613,2010-10-28 07:40:00,0.0,0.19,124.9
65614,2010-10-28 07:45:00,0.0,0.0,139.0
65615,2010-10-28 07:50:00,0.0,0.0,139.0
65616,2010-10-28 07:55:00,0.0,0.0,116.5
65617,2010-10-28 08:00:00,0.0,0.19,108.1
65618,2010-10-28 08:05:00,0.0,0.0,127.8
65619,2010-10-28 08:10:00,0.19,1.11,154.4
65620,2010-10-28 08:15:00,1.11,1.86,140.4
65621,2010-10-28 08:20:00,1.11,1.67,129.2
65622,2010-10-28 08:25:00,0.37,1.11,119.3
65623,2010-10-28 08:30:00,1.3,2.23,102.5
65624,2010-10-28 08:35:00,1.48,2.23,115.1
65625,2010-10-28 08:40:00,1.48,2.6,99.7
65626,2010-10-28 08:45:00,1.11,1.86,134.8
65627,2010-10-28 08:50:00,0.56,1.86,165.7
65628,2010-10-28 08:55:00,0.93,3.15,132.0
65629,2010-10-28 09:00:00,1.86,2.97,165.7
65630,2010-10-28 09:05:00,1.11,2.23,120.7
65631,2010-10-28 09:10:00,1.3,2.6,172.7
65632,2010-10-28 09:15:00,0.93,2.6,181.1
65633,2010-10-28 09:20:00,0.37,1.11,269.6
65634,2010-10-28 09:25:00,0.93,2.6,143.2
65635,2010-10-28 09:30:00,0.93,2.23,182.5
65636,2010-10-28 09:35:00,1.11,2.41,91.3
65637,2010-10-28 09:40:00,0.93,2.04,120.7
65638,2010-10-28 09:45:00,0.93,2.41,37.9
65639,2010-10-28 09:50:00,0.93,2.04,39.3
65640,2010-10-28 09:55:00,0.56,2.23,327.1
65641,2010-10-28 10:00:00,0.74,1.86,59.0
65642,2010-10-28 10:05:00,0.56,1.48,176.9
65643,2010-10-28 10:10:00,0.74,1.48,186.7
65644,2010-10-28 10:15:00,0.56,1.67,144.6
65645,2010-10-28 10:20:00,1.3,3.53,94.1
65646,2010-10-28 10:25:00,1.3,2.23,132.0
65647,2010-10-28 10:30:00,1.11,2.41,124.9
65648,2010-10-28 10:35:00,1.48,2.41,53.3
65649,2010-10-28 10:40:00,1.11,2.04,105.3
65650,2010-10-28 10:45:00,1.3,2.41,112.3
65651,2010-10-28 10:50:00,0.74,1.67,91.3
65652,2010-10-28 10:55:00,1.11,2.41,345.4
65653,2010-10-28 11:00:00,0.93,2.41,332.7
65654,2010-10-28 11:05:00,1.67,2.97,331.3
65655,2010-10-28 11:10:00,1.3,2.23,304.7
65656,2010-10-28 11:15:00,0.56,1.48,303.2
65657,2010-10-28 11:20:00,0.74,2.41,297.6
65658,2010-10-28 11:25:00,1.11,3.15,327.1
65659,2010-10-28 11:30:00,0.93,2.78,290.6
65660,2010-10-28 11:35:00,1.3,3.71,268.1
65661,2010-10-28 11:40:00,0.93,2.6,275.2
65662,2010-10-28 11:45:00,1.3,2.41,265.3
65663,2010-10-28 11:50:00,1.11,2.97,240.1
65664,2010-10-28 11:55:00,1.3,2.78,199.4
65665,2010-10-28 12:00:00,1.86,3.34,216.2
65666,2010-10-28 12:05:00,1.48,2.6,209.2
65667,2010-10-28 12:10:00,1.11,3.53,206.4
65668,2010-10-28 12:15:00,1.86,3.34,198.0
65669,2010-10-28 12:20:00,1.67,2.78,221.8
65670,2010-10-28 12:25:00,2.04,3.9,231.6
65671,2010-10-28 12:30:00,1.3,3.34,238.7
65672,2010-10-28 12:35:00,1.48,3.71,252.7
65673,2010-10-28 12:40:00,1.86,3.34,272.4
65674,2010-10-28 12:45:00,1.11,2.78,252.7
65675,2010-10-28 12:50:00,0.93,2.97,231.6
65676,2010-10-28 12:55:00,0.0,1.11,224.6
65677,2010-10-28 13:00:00,0.37,1.48,241.5
65678,2010-10-28 13:05:00,0.56,2.41,226.0
65679,2010-10-28 13:10:00,0.74,2.04,207.8
65680,2010-10-28 13:15:00,0.37,1.48,231.6
65681,2010-10-28 13:20:00,0.0,0.0,227.4
65682,2010-10-28 13:25:00,0.37,1.48,249.9
65683,2010-10-28 13:30:00,0.37,1.48,278.0
65684,2010-10-28 13:35:00,0.56,2.23,255.5
65685,2010-10-28 13:40:00,0.93,3.34,210.6
65686,2010-10-28 13:45:00,1.3,3.15,174.1
65687,2010-10-28 13:50:00,1.86,3.71,171.3
65688,2010-10-28 13:55:00,1.3,3.15,183.9
65689,2010-10-28 14:00:00,1.48,2.78,181.1
65690,2010-10-28 14:05:00,1.3,2.97,190.9
65691,2010-10-28 14:10:00,0.74,2.97,193.7
65692,2010-10-28 14:15:00,0.19,1.86,210.6
65693,2010-10-28 14:20:00,0.0,0.74,224.6
65694,2010-10-28 14:25:00,0.56,1.86,273.8
65695,2010-10-28 14:30:00,0.93,2.41,255.5
65696,2010-10-28 14:35:00,1.86,4.82,259.7
65697,2010-10-28 14:40:00,1.3,4.64,265.3
65698,2010-10-28 14:45:00,0.19,1.86,297.6
65699,2010-10-28 14:50:00,0.19,4.08,251.3
65700,2010-10-28 14:55:00,0.0,0.56,280.8
65701,2010-10-28 15:00:00,0.0,0.74,303.2
65702,2010-10-28 15:05:00,0.0,0.0,263.9
65703,2010-10-28 15:10:00,0.0,1.11,234.5
65704,2010-10-28 15:15:00,0.0,1.48,228.8
65705,2010-10-28 15:20:00,0.0,0.93,235.9
65706,2010-10-28 15:25:00,0.0,1.3,233.1
65707,2010-10-28 15:30:00,0.0,0.0,252.7
65708,2010-10-28 15:35:00,0.0,0.19,237.3
65709,2010-10-28 15:40:00,0.0,0.19,241.5
65710,2010-10-28 15:45:00,0.0,0.93,276.6
65711,2010-10-28 15:50:00,0.0,0.19,278.0
65712,2010-10-28 15:55:00,0.0,0.0,271.0
65713,2010-10-28 16:00:00,0.0,0.37,282.2
65714,2010-10-28 16:05:00,0.0,0.19,289.2
65715,2010-10-28 16:10:00,0.0,0.56,293.4
65716,2010-10-28 16:15:00,0.0,0.19,314.5
65717,2010-10-28 16:20:00,0.0,0.0,341.2
65718,2010-10-28 16:25:00,0.0,0.0,315.9
65719,2010-10-28 16:30:00,0.0,0.0,321.5
65720,2010-10-28 16:35:00,0.0,0.0,87.0
65721,2010-10-28 16:40:00,0.0,0.0,329.9
65722,2010-10-28 16:45:00,0.0,0.0,63.2
65723,2010-10-28 16:50:00,0.0,0.19,113.7
65724,2010-10-28 16:55:00,0.0,0.0,102.5
65725,2010-10-28 17:00:00,0.0,0.0,59.0
65726,2010-10-28 17:05:00,0.0,0.0,70.2
65727,2010-10-28 17:10:00,0.0,0.0,71.6
65728,2010-10-28 17:15:00,0.0,0.19,56.2
65729,2010-10-28 17:20:00,0.0,0.0,61.8
65730,2010-10-28 17:25:00,0.0,0.0,70.2
65731,2010-10-28 17:30:00,0.0,0.0,78.6
65732,2010-10-28 17:35:00,0.0,0.0,89.9
65733,2010-10-28 17:40:00,0.0,0.0,82.8
65734,2010-10-28 17:45:00,0.0,0.0,74.4
65735,2010-10-28 17:50:00,0.0,0.0,94.1
65736,2010-10-28 17:55:00,0.0,0.0,95.5
65737,2010-10-28 18:00:00,0.0,0.0,80.0
65738,2010-10-28 18:05:00,0.0,0.0,96.9
65739,2010-10-28 18:10:00,0.0,0.0,96.9
65740,2010-10-28 18:15:00,0.0,0.0,95.5
65741,2010-10-28 18:20:00,0.0,0.0,87.0
65742,2010-10-28 18:25:00,0.0,0.0,116.5
65743,2010-10-28 18:30:00,0.0,0.0,112.3
65744,2010-10-28 18:35:00,0.0,0.0,103.9
65745,2010-10-28 18:40:00,0.0,0.0,91.3
65746,2010-10-28 18:45:00,0.0,0.0,87.0
65747,2010-10-28 18:50:00,0.0,0.0,95.5
65748,2010-10-28 18:55:00,0.0,0.0,67.4
65749,2010-10-28 19:00:00,0.0,0.0,91.3
65750,2010-10-28 19:05:00,0.0,0.0,96.9
65751,2010-10-28 19:10:00,0.0,0.0,99.7
65752,2010-10-28 19:15:00,0.0,0.0,89.9
65753,2010-10-28 19:20:00,0.0,0.0,99.7
65754,2010-10-28 19:25:00,0.0,0.0,101.1
65755,2010-10-28 19:30:00,0.0,0.19,66.0
65756,2010-10-28 19:35:00,0.0,1.11,49.1
65757,2010-10-28 19:40:00,0.0,0.0,60.4
65758,2010-10-28 19:45:00,0.0,0.0,94.1
65759,2010-10-28 19:50:00,0.0,0.0,96.9
65760,2010-10-28 19:55:00,0.0,0.0,94.1
65761,2010-10-28 20:00:00,0.0,0.0,95.5
65762,2010-10-28 20:05:00,0.0,0.0,94.1
65763,2010-10-28 20:10:00,0.0,0.0,95.5
65764,2010-10-28 20:15:00,0.0,0.0,73.0
65765,2010-10-28 20:20:00,0.0,0.19,70.2
65766,2010-10-28 20:25:00,0.0,0.0,75.8
65767,2010-10-28 20:30:00,0.0,0.0,64.6
65768,2010-10-28 20:35:00,0.0,0.0,89.9
65769,2010-10-28 20:40:00,0.0,0.0,105.3
65770,2010-10-28 20:45:00,0.0,0.0,174.1
65771,2010-10-28 20:50:00,0.0,0.0,175.5
65772,2010-10-28 20:55:00,0.0,0.0,176.9
65773,2010-10-28 21:00:00,0.0,0.0,164.3
65774,2010-10-28 21:05:00,0.0,0.0,171.3
65775,2010-10-28 21:10:00,0.0,0.0,185.3
65776,2010-10-28 21:15:00,0.0,0.0,172.7
65777,2010-10-28 21:20:00,0.0,0.0,154.4
65778,2010-10-28 21:25:00,0.0,0.0,154.4
65779,2010-10-28 21:30:00,0.0,0.0,190.9
65780,2010-10-28 21:35:00,0.0,0.0,196.5
65781,2010-10-28 21:40:00,0.0,0.0,185.3
65782,2010-10-28 21:45:00,0.0,0.0,186.7
65783,2010-10-28 21:50:00,0.0,0.0,209.2
65784,2010-10-28 21:55:00,0.0,0.0,227.4
65785,2010-10-28 22:00:00,0.0,0.0,230.2
65786,2010-10-28 22:05:00,0.0,0.0,214.8
65787,2010-10-28 22:10:00,0.0,0.0,224.6
65788,2010-10-28 22:15:00,0.0,0.0,252.7
65789,2010-10-28 22:20:00,0.0,0.0,259.7
65790,2010-10-28 22:25:00,0.0,0.93,234.5
65791,2010-10-28 22:30:00,0.0,0.0,217.6
65792,2010-10-28 22:35:00,0.0,0.0,226.0
65793,2010-10-28 22:40:00,0.0,0.0,256.9
65794,2010-10-28 22:45:00,0.0,0.0,276.6
65795,2010-10-28 22:50:00,0.0,0.0,300.4
65796,2010-10-28 22:55:00,0.0,0.0,300.4
65797,2010-10-28 23:00:00,0.0,0.0,300.4
65798,2010-10-28 23:05:00,0.0,0.0,167.1
65799,2010-10-28 23:10:00,0.0,0.0,155.8
65800,2010-10-28 23:15:00,0.0,0.0,155.8
65801,2010-10-28 23:20:00,0.0,0.0,113.7
65802,2010-10-28 23:25:00,0.0,0.0,74.4
65803,2010-10-28 23:30:00,0.0,0.0,73.0
65804,2010-10-28 23:35:00,0.0,0.0,68.8
65805,2010-10-28 23:40:00,0.0,0.0,37.9
65806,2010-10-28 23:45:00,0.0,0.0,7.0
65807,2010-10-28 23:50:00,0.0,0.0,2.8
65808,2010-10-28 23:55:00,0.0,1.3,4.2
65809,2010-10-29 00:00:00,1.11,1.86,0.0
65810,2010-10-29 00:05:00,0.93,1.86,355.2
65811,2010-10-29 00:10:00,0.74,1.48,300.4
65812,2010-10-29 00:15:00,1.11,1.67,8.4
65813,2010-10-29 00:20:00,1.3,1.67,349.6
65814,2010-10-29 00:25:00,0.19,0.74,0.0
65815,2010-10-29 00:30:00,0.19,1.48,22.5
65816,2010-10-29 00:35:00,0.74,1.48,88.4
65817,2010-10-29 00:40:00,0.19,0.93,98.3
65818,2010-10-29 00:45:00,0.0,0.0,91.3
65819,2010-10-29 00:50:00,0.0,0.0,78.6
65820,2010-10-29 00:55:00,0.0,0.0,78.6
65821,2010-10-29 01:00:00,0.0,0.0,49.1
65822,2010-10-29 01:05:00,0.0,0.0,314.5
65823,2010-10-29 01:10:00,0.0,0.0,327.1
65824,2010-10-29 01:15:00,0.0,0.0,341.2
65825,2010-10-29 01:20:00,0.0,0.0,346.8
65826,2010-10-29 01:25:00,0.0,0.0,334.1
65827,2010-10-29 01:30:00,0.0,0.0,313.1
65828,2010-10-29 01:35:00,0.0,0.0,321.5
65829,2010-10-29 01:40:00,0.0,0.0,301.8
65830,2010-10-29 01:45:00,0.0,0.0,320.1
65831,2010-10-29 01:50:00,0.0,0.0,306.1
65832,2010-10-29 01:55:00,0.0,0.0,325.7
65833,2010-10-29 02:00:00,0.0,0.0,1.4
65834,2010-10-29 02:05:00,0.0,0.0,119.3
65835,2010-10-29 02:10:00,0.0,0.0,127.8
65836,2010-10-29 02:15:00,0.0,0.0,127.8
65837,2010-10-29 02:20:00,0.0,0.0,127.8
65838,2010-10-29 02:25:00,0.0,0.0,127.8
65839,2010-10-29 02:30:00,0.0,0.0,127.8
65840,2010-10-29 02:35:00,0.0,0.0,127.8
65841,2010-10-29 02:40:00,0.0,0.0,188.1
65842,2010-10-29 02:45:00,0.0,0.0,228.8
65843,2010-10-29 02:50:00,0.0,0.0,233.1
65844,2010-10-29 02:55:00,0.0,0.0,297.6
65845,2010-10-29 03:00:00,0.0,0.0,273.8
65846,2010-10-29 03:05:00,0.0,0.0,262.5
65847,2010-10-29 03:10:00,0.0,0.0,262.5
65848,2010-10-29 03:15:00,0.0,0.0,262.5
65849,2010-10-29 03:20:00,0.0,0.0,262.5
65850,2010-10-29 03:25:00,0.0,0.0,262.5
65851,2010-10-29 03:30:00,0.0,0.0,262.5
65852,2010-10-29 03:35:00,0.0,0.0,262.5
65853,2010-10-29 03:40:00,0.0,0.0,262.5
65854,2010-10-29 03:45:00,0.0,0.0,262.5
65855,2010-10-29 03:50:00,0.0,0.0,262.5
65856,2010-10-29 03:55:00,0.0,0.0,262.5
65857,2010-10-29 04:00:00,0.0,0.56,286.4
65858,2010-10-29 04:05:00,0.0,0.0,303.2
65859,2010-10-29 04:10:00,0.19,0.74,57.6
65860,2010-10-29 04:15:00,0.37,0.74,108.1
65861,2010-10-29 04:20:00,0.19,0.56,119.3
65862,2010-10-29 04:25:00,0.37,0.93,113.7
65863,2010-10-29 04:30:00,0.37,0.93,124.9
65864,2010-10-29 04:35:00,0.0,0.0,124.9
65865,2010-10-29 04:40:00,0.56,1.67,117.9
65866,2010-10-29 04:45:00,0.19,1.3,144.6
65867,2010-10-29 04:50:00,0.0,0.0,167.1
65868,2010-10-29 04:55:00,0.0,0.0,167.1
65869,2010-10-29 05:00:00,0.0,0.0,167.1
65870,2010-10-29 05:05:00,0.0,0.0,95.5
65871,2010-10-29 05:10:00,0.0,0.0,179.7
65872,2010-10-29 05:15:00,0.0,0.0,198.0
65873,2010-10-29 05:20:00,0.0,0.0,172.7
65874,2010-10-29 05:25:00,0.0,0.0,171.3
65875,2010-10-29 05:30:00,0.0,0.0,171.3
65876,2010-10-29 05:35:00,0.0,0.0,167.1
65877,2010-10-29 05:40:00,0.74,1.67,120.7
65878,2010-10-29 05:45:00,1.11,1.48,99.7
65879,2010-10-29 05:50:00,0.56,1.3,89.9
65880,2010-10-29 05:55:00,0.56,1.3,106.7
65881,2010-10-29 06:00:00,0.56,1.3,137.6
65882,2010-10-29 06:05:00,0.56,1.3,112.3
65883,2010-10-29 06:10:00,0.0,0.0,91.3
65884,2010-10-29 06:15:00,0.0,0.0,122.1
65885,2010-10-29 06:20:00,0.0,0.0,95.5
65886,2010-10-29 06:25:00,0.0,0.56,88.4
65887,2010-10-29 06:30:00,0.0,0.0,82.8
65888,2010-10-29 06:35:00,0.0,0.56,80.0
65889,2010-10-29 06:40:00,0.74,1.11,4.2
65890,2010-10-29 06:45:00,0.74,1.11,2.8
65891,2010-10-29 06:50:00,0.37,1.11,16.8
65892,2010-10-29 06:55:00,0.37,0.93,18.3
65893,2010-10-29 07:00:00,0.19,0.74,8.4
65894,2010-10-29 07:05:00,0.19,0.93,339.7
65895,2010-10-29 07:10:00,0.19,1.11,325.7
65896,2010-10-29 07:15:00,0.19,0.74,331.3
65897,2010-10-29 07:20:00,0.0,0.56,355.2
65898,2010-10-29 07:25:00,0.19,0.93,355.2
65899,2010-10-29 07:30:00,0.56,1.3,1.4
65900,2010-10-29 07:35:00,0.37,2.04,352.4
65901,2010-10-29 07:40:00,1.3,2.6,346.8
65902,2010-10-29 07:45:00,0.93,2.41,346.8
65903,2010-10-29 07:50:00,0.74,1.48,335.5
65904,2010-10-29 07:55:00,0.93,1.67,307.5
65905,2010-10-29 08:00:00,0.74,1.86,338.3
65906,2010-10-29 08:05:00,0.56,1.48,346.8
65907,2010-10-29 08:10:00,0.74,1.67,289.2
65908,2010-10-29 08:15:00,0.74,1.86,310.3
65909,2010-10-29 08:20:00,0.0,0.56,314.5
65910,2010-10-29 08:25:00,0.37,1.11,324.3
65911,2010-10-29 08:30:00,0.19,0.93,344.0
65912,2010-10-29 08:35:00,0.19,0.74,304.7
65913,2010-10-29 08:40:00,0.19,0.74,324.3
65914,2010-10-29 08:45:00,0.19,0.93,269.6
65915,2010-10-29 08:50:00,0.93,2.04,304.7
65916,2010-10-29 08:55:00,0.0,0.74,259.7
65917,2010-10-29 09:00:00,0.19,0.93,186.7
65918,2010-10-29 09:05:00,0.37,0.93,230.2
65919,2010-10-29 09:10:00,0.19,0.74,198.0
65920,2010-10-29 09:15:00,0.37,0.93,165.7
65921,2010-10-29 09:20:00,0.37,1.11,133.4
65922,2010-10-29 09:25:00,0.19,0.74,120.7
65923,2010-10-29 09:30:00,1.11,2.23,126.4
65924,2010-10-29 09:35:00,1.3,2.23,119.3
65925,2010-10-29 09:40:00,1.11,2.97,122.1
65926,2010-10-29 09:45:00,1.67,3.9,113.7
65927,2010-10-29 09:50:00,2.23,4.08,116.5
65928,2010-10-29 09:55:00,2.97,5.57,113.7
65929,2010-10-29 10:00:00,2.04,4.08,102.5
65930,2010-10-29 10:05:00,2.23,4.08,110.9
65931,2010-10-29 10:10:00,1.11,2.6,110.9
65932,2010-10-29 10:15:00,1.11,3.34,103.9
65933,2010-10-29 10:20:00,1.86,3.53,122.1
65934,2010-10-29 10:25:00,0.19,1.86,123.5
65935,2010-10-29 10:30:00,1.67,2.97,116.5
65936,2010-10-29 10:35:00,0.93,2.41,105.3
65937,2010-10-29 10:40:00,0.74,1.86,96.9
65938,2010-10-29 10:45:00,0.19,1.67,91.3
65939,2010-10-29 10:50:00,0.37,1.48,140.4
65940,2010-10-29 10:55:00,0.74,1.48,129.2
65941,2010-10-29 11:00:00,0.37,1.67,147.4
65942,2010-10-29 11:05:00,0.19,0.74,209.2
65943,2010-10-29 11:10:00,0.19,0.93,182.5
65944,2010-10-29 11:15:00,0.37,1.3,143.2
65945,2010-10-29 11:20:00,0.56,0.93,136.2
65946,2010-10-29 11:25:00,0.0,0.56,164.3
65947,2010-10-29 11:30:00,1.11,2.23,134.8
65948,2010-10-29 11:35:00,0.56,1.3,134.8
65949,2010-10-29 11:40:00,0.74,2.04,119.3
65950,2010-10-29 11:45:00,0.74,1.86,113.7
65951,2010-10-29 11:50:00,1.3,2.23,115.1
65952,2010-10-29 11:55:00,0.93,2.23,80.0
65953,2010-10-29 12:00:00,0.93,2.23,82.8
65954,2010-10-29 12:05:00,1.86,3.34,51.9
65955,2010-10-29 12:10:00,1.86,3.71,43.5
65956,2010-10-29 12:15:00,1.86,3.15,4.2
65957,2010-10-29 12:20:00,1.3,2.78,61.8
65958,2010-10-29 12:25:00,2.23,3.71,32.3
65959,2010-10-29 12:30:00,2.41,4.64,0.0
65960,2010-10-29 12:35:00,2.23,4.08,14.0
65961,2010-10-29 12:40:00,3.34,5.01,23.9
65962,2010-10-29 12:45:00,2.78,4.08,11.2
65963,2010-10-29 12:50:00,2.6,5.01,0.0
65964,2010-10-29 12:55:00,2.04,3.34,342.6
65965,2010-10-29 13:00:00,2.41,3.34,9.8
65966,2010-10-29 13:05:00,2.41,4.64,342.6
65967,2010-10-29 13:10:00,2.6,3.71,14.0
65968,2010-10-29 13:15:00,2.78,4.27,15.4
65969,2010-10-29 13:20:00,2.6,4.27,11.2
65970,2010-10-29 13:25:00,2.6,5.57,348.2
65971,2010-10-29 13:30:00,2.78,4.64,353.8
65972,2010-10-29 13:35:00,2.78,5.75,355.2
65973,2010-10-29 13:40:00,1.48,3.71,0.0
65974,2010-10-29 13:45:00,2.04,4.08,355.2
65975,2010-10-29 13:50:00,2.6,5.2,9.8
65976,2010-10-29 13:55:00,1.86,3.9,2.8
65977,2010-10-29 14:00:00,1.86,3.53,7.0
65978,2010-10-29 14:05:00,1.86,3.34,4.2
65979,2010-10-29 14:10:00,2.04,3.15,21.1
65980,2010-10-29 14:15:00,1.3,3.15,15.4
65981,2010-10-29 14:20:00,2.6,4.08,8.4
65982,2010-10-29 14:25:00,1.67,4.27,46.3
65983,2010-10-29 14:30:00,1.3,3.71,77.2
65984,2010-10-29 14:35:00,1.3,2.6,16.8
65985,2010-10-29 14:40:00,1.3,2.23,23.9
65986,2010-10-29 14:45:00,2.04,3.71,353.8
65987,2010-10-29 14:50:00,2.6,4.82,355.2
65988,2010-10-29 14:55:00,3.15,5.2,15.4
65989,2010-10-29 15:00:00,3.15,4.64,29.5
65990,2010-10-29 15:05:00,2.41,4.82,22.5
65991,2010-10-29 15:10:00,2.41,4.27,9.8
65992,2010-10-29 15:15:00,2.23,3.71,353.8
65993,2010-10-29 15:20:00,2.41,4.08,23.9
65994,2010-10-29 15:25:00,2.78,4.08,18.3
65995,2010-10-29 15:30:00,2.78,4.45,16.8
65996,2010-10-29 15:35:00,2.78,5.2,16.8
65997,2010-10-29 15:40:00,1.67,4.08,338.3
65998,2010-10-29 15:45:00,1.48,3.71,2.8
65999,2010-10-29 15:50:00,1.67,3.34,26.7
66000,2010-10-29 15:55:00,1.67,3.15,40.7
66001,2010-10-29 16:00:00,0.93,2.97,44.9
66002,2010-10-29 16:05:00,2.41,3.71,30.9
66003,2010-10-29 16:10:00,1.67,2.97,35.1
66004,2010-10-29 16:15:00,1.86,2.6,16.8
66005,2010-10-29 16:20:00,2.04,3.15,28.1
66006,2010-10-29 16:25:00,3.34,5.94,36.5
66007,2010-10-29 16:30:00,2.78,5.2,51.9
66008,2010-10-29 16:35:00,2.41,4.08,40.7
66009,2010-10-29 16:40:00,1.48,2.78,94.1
66010,2010-10-29 16:45:00,0.74,1.3,44.9
66011,2010-10-29 16:50:00,1.3,2.6,21.1
66012,2010-10-29 16:55:00,0.37,1.11,43.5
66013,2010-10-29 17:00:00,0.56,1.11,94.1
66014,2010-10-29 17:05:00,0.74,1.11,122.1
66015,2010-10-29 17:10:00,0.0,0.37,35.1
66016,2010-10-29 17:15:00,0.37,1.86,36.5
66017,2010-10-29 17:20:00,0.74,1.48,73.0
66018,2010-10-29 17:25:00,0.19,0.74,71.6
66019,2010-10-29 17:30:00,0.0,0.0,71.6
66020,2010-10-29 17:35:00,0.0,0.0,71.6
66021,2010-10-29 17:40:00,0.0,0.37,73.0
66022,2010-10-29 17:45:00,0.0,0.37,77.2
66023,2010-10-29 17:50:00,0.0,0.19,47.7
66024,2010-10-29 17:55:00,0.19,1.3,1.4
66025,2010-10-29 18:00:00,0.37,1.3,25.3
66026,2010-10-29 18:05:00,0.0,0.19,18.3
66027,2010-10-29 18:10:00,0.0,0.0,42.1
66028,2010-10-29 18:15:00,0.0,0.0,42.1
66029,2010-10-29 18:20:00,0.0,0.74,42.1
66030,2010-10-29 18:25:00,0.56,1.11,14.0
66031,2010-10-29 18:30:00,1.11,1.48,339.7
66032,2010-10-29 18:35:00,1.11,1.86,342.6
66033,2010-10-29 18:40:00,0.56,1.48,336.9
